24,0,1,1762.91
41,0,1,1765.45
37,0,1,1767.25
9,0,1,1769.6
62,0,1,1770.44
15,0,1,1773.55
51,0,1,1774.18
53,0,1,1775.18
58,0,1,1777.3
52,0,1,1778.67
61,0,1,1778.73
66,0,1,1779.52
35,0,1,1782.28
40,0,1,1785.75
34,0,1,1786
46,0,1,1786.82
39,0,1,1787.35
47,0,1,1791.29
49,0,1,1793.45
9,0,1,1795.19
60,0,1,1799.11
55,0,1,1799.96
39,0,1,1802.48
9,0,1,1809.99
36,0,1,1810.85
12,0,1,1814.62
56,0,1,1815.77
45,0,1,1815.82
36,0,1,1816.12
33,0,1,1821.4
33,0,1,1822.17
29,0,1,1823.38
49,0,1,1823.86
45,0,1,1827.96
47,0,1,1829.27
44,0,1,1832.43
53,0,1,1832.98
33,0,1,1834.61
12,0,1,1835.33
50,0,1,1838.33
67,0,1,1843.5
27,0,1,1849.92
45,0,1,1852.65
37,0,1,1856.23
52,0,1,1860.86
47,0,1,1867.01
43,0,1,1870.03
37,0,1,1871.97
12,0,1,1874.35
50,0,1,1874.76
56,0,1,1886.99
9,0,1,1890.94
47,0,1,1894.99
59,0,1,1896.37
43,0,1,1904.7
67,0,1,1905.9
34,0,1,1914.67
45,0,1,1919.24
26,0,1,1919.72
26,0,1,1919.87
26,0,1,1920.81
41,0,1,1922.38
50,0,1,1929.93
45,0,1,1934.76
27,0,1,1935.88
33,0,1,1940.37
20,0,1,1945.99
78,0,1,1954.2
72,0,1,1954.3
30,0,1,1958.38
29,0,1,1960.19
15,0,1,1963.79
57,0,1,1969.42
62,0,1,1971.28
40,0,1,1973.04
17,0,1,1975.9
15,0,1,1983.26
41,0,1,1986.52
40,0,1,1995.24
13,0,1,1996.94
45,0,1,2014.79
48,0,1,2033.93
78,0,1,2034.09
71,0,1,2039.97
43,0,1,2052.38
45,0,1,2061.26
44,0,1,2070.37
65,0,1,2096.23
43,0,1,2096.52
10,0,1,2098.3
52,0,1,2114.88
82,0,1,2134.15
42,0,1,2148.98
30,0,1,2154.61
14,0,1,2170.82
53,0,1,2176.7
55,0,1,2192.66
13,0,1,2201.46
42,0,1,2202.02
56,0,1,2210.2
33,0,1,2216.32
34,0,1,2226.55
49,0,1,2228.89
44,0,1,2244.07
22,0,1,2292.04
53,0,1,2293.94
10,0,1,2296.08
65,0,1,2301.99
75,0,1,2304.43
44,0,1,2308.12
44,0,1,2311.65
38,0,1,2318.42
59,0,1,2399.37
41,0,1,2414.01
40,0,1,2434.31
52,0,1,2437.43
52,0,1,2444.65
46,0,1,2450.03
50,0,1,2466.25
50,0,1,2467.69
43,0,1,2477.65
74,0,1,2497.5
65,0,1,2557.43
22,0,1,2563.83
49,0,1,2594.49
64,0,1,2608.63
44,0,1,2612.44
51,0,1,2637.43
25,0,1,2662.15
66,0,1,2771.97
50,0,1,2934.02
44,0,1,2951.14
57,0,1,3003.65
47,0,1,3076.23
84,0,1,3412.7
47,0,1,3454.16
21,1,0,1124.97
23,1,0,1184.63
18,1,0,1188.62
38,1,0,1195.27
25,1,0,1196.08
44,1,0,1216.83
14,1,0,1220.79
28,1,0,1224.91
32,1,0,1232.57
45,1,0,1241.09
31,1,0,1241.62
48,1,0,1246.1
45,1,0,1255.83
44,1,0,1288.14
15,1,0,1289.48
46,1,0,1310.46
39,1,0,1321.31
17,1,0,1324.83
37,1,0,1326.11
20,1,0,1339.14
39,1,0,1339.16
28,1,0,1343.8
20,1,0,1376.12
25,1,0,1378.36
27,1,0,1383.58
15,1,0,1391.36
42,1,0,1395.11
34,1,0,1401.93
46,1,0,1402.86
30,1,0,1404.9
58,1,0,1420.69
39,1,0,1425.02
37,1,0,1425.93
34,1,0,1427.78
20,1,0,1437.93
56,1,0,1440.14
41,1,0,1440.64
41,1,0,1440.76
51,1,0,1440.98
50,1,0,1442.38
13,1,0,1451.81
12,1,0,1454.84
52,1,0,1458.6
27,1,0,1459.08
47,1,0,1460.97
43,1,0,1463.83
55,1,0,1465.18
20,1,0,1469.94
23,1,0,1471.98
56,1,0,1479.56
51,1,0,1489.7
24,1,0,1491.57
34,1,0,1491.63
28,1,0,1493.8
59,1,0,1501.14
43,1,0,1504.9
57,1,0,1513.57
39,1,0,1514.94
54,1,0,1515.66
40,1,0,1516.48
28,1,0,1517.46
26,1,0,1517.64
55,1,0,1518.58
13,1,0,1519.9
54,1,0,1520.41
24,1,0,1520.56
51,1,0,1522.71
24,1,0,1523.52
10,1,0,1523.76
34,1,0,1526.83
14,1,0,1528.77
43,1,0,1529.81
29,1,0,1539.19
48,1,0,1544.46
32,1,0,1547.95
34,1,0,1551.18
54,1,0,1552.81
22,1,0,1554.79
30,1,0,1558.22
16,1,0,1559.11
47,1,0,1561.6
10,1,0,1563.2
40,1,0,1563.53
57,1,0,1566.74
54,1,0,1578.1
31,1,0,1582.79
44,1,0,1586.5
45,1,0,1588.98
46,1,0,1597.09
46,1,0,1597.41
27,1,0,1601.79
38,1,0,1605.16
27,1,0,1608.98
55,1,0,1615.21
32,1,0,1617.3
55,1,0,1618.35
39,1,0,1618.37
36,1,0,1620.71
35,1,0,1627.9
46,1,0,1640.61
62,1,0,1641.63
35,1,0,1643.52
58,1,0,1645.86
52,1,0,1646.18
47,1,0,1646.42
51,1,0,1648.75
35,1,0,1649.69
41,1,0,1650.49
45,1,0,1650.74
49,1,0,1660.59
32,1,0,1662.92
52,1,0,1664.08
28,1,0,1664.54
14,1,0,1667.13
26,1,0,1671.07
27,1,0,1675.94
51,1,0,1680.49
56,1,0,1681.24
46,1,0,1681.88
15,1,0,1686.4
48,1,0,1689.5
34,1,0,1690.46
23,1,0,1693.12
48,1,0,1693.89
20,1,0,1698.51
47,1,0,1702.63
45,1,0,1704.87
38,1,0,1709.19
46,1,0,1709.21
13,1,0,1709.74
55,1,0,1712.24
49,1,0,1714.5
48,1,0,1714.88
55,1,0,1716.71
40,1,0,1718.52
43,1,0,1724.97
47,1,0,1733.65
14,1,0,1733.92
13,1,0,1734.68
60,1,0,1735.38
48,1,0,1737.48
7,1,0,1741.48
43,1,0,1745.93
22,1,0,1751.77
30,1,0,1752.77
37,1,0,1756.05
54,1,0,1757.19
43,1,0,1757.47
56,1,0,1760.27
27,1,0,1760.77
52,1,0,1762.91
30,1,0,1765.01
9,1,0,1765.57
50,1,0,1765.6
48,1,0,1766.58
41,1,0,1766.74
33,1,0,1767.99
49,1,0,1771.75
11,1,0,1772.25
35,1,0,1772.3
44,1,0,1772.84
41,1,0,1772.97
49,1,0,1774.04
10,1,0,1776.85
45,1,0,1777.1
42,1,0,1788.11
17,1,0,1795.08
36,1,0,1795.85
42,1,0,1797.09
33,1,0,1806.4
56,1,0,1807.22
56,1,0,1808.42
26,1,0,1809.95
40,1,0,1811.54
11,1,0,1818.7
48,1,0,1819.14
17,1,0,1822.59
16,1,0,1824.34
58,1,0,1830.79
45,1,0,1833.41
38,1,0,1834.07
9,1,0,1837.7
46,1,0,1838.84
40,1,0,1843.48
46,1,0,1844.46
21,1,0,1844.91
13,1,0,1845.65
37,1,0,1846.33
61,1,0,1850.25
28,1,0,1850.49
23,1,0,1851.91
61,1,0,1854.75
24,1,0,1856.88
41,1,0,1858.99
53,1,0,1860.8
39,1,0,1861.36
37,1,0,1864.76
21,1,0,1869.19
42,1,0,1871.69
43,1,0,1893.31
39,1,0,1894.26
47,1,0,1902.02
60,1,0,1903.41
40,1,0,1907.77
55,1,0,1909.03
40,1,0,1911.23
54,1,0,1911.24
47,1,0,1911.95
53,1,0,1913.47
23,1,0,1915.68
46,1,0,1919.03
26,1,0,1919.73
36,1,0,1921.34
47,1,0,1927.08
48,1,0,1927.76
26,1,0,1928.35
31,1,0,1929.93
56,1,0,1931.82
30,1,0,1932.67
40,1,0,1933.86
38,1,0,1936.88
41,1,0,1937.18
27,1,0,1937.55
49,1,0,1941.45
36,1,0,1948.29
24,1,0,1948.75
57,1,0,1948.85
39,1,0,1952.71
43,1,0,1957.48
46,1,0,1959.8
16,1,0,1967.16
55,1,0,1969.59
39,1,0,1975.82
23,1,0,1976.69
51,1,0,1978.71
43,1,0,1979.41
26,1,0,1980.2
30,1,0,1986.14
50,1,0,1992.75
36,1,0,1994.84
40,1,0,1995.68
38,1,0,2001.07
25,1,0,2002.09
53,1,0,2002.21
29,1,0,2007.74
44,1,0,2009
32,1,0,2013.24
14,1,0,2016.35
53,1,0,2017.14
36,1,0,2020.6
43,1,0,2026.23
53,1,0,2031.05
15,1,0,2031.61
50,1,0,2032.8
38,1,0,2033.27
42,1,0,2036.63
59,1,0,2037.05
59,1,0,2041.79
37,1,0,2044.67
38,1,0,2045.28
47,1,0,2045.81
46,1,0,2047.59
43,1,0,2049.55
32,1,0,2058.07
60,1,0,2074.43
69,1,0,2082.43
39,1,0,2084.23
53,1,0,2086.94
46,1,0,2088.39
51,1,0,2092.1
24,1,0,2092.13
59,1,0,2097.53
31,1,0,2099.23
35,1,0,2105.52
60,1,0,2113.81
62,1,0,2116.95
35,1,0,2118.72
47,1,0,2120.01
41,1,0,2137.03
40,1,0,2138.13
39,1,0,2139.79
51,1,0,2140.76
55,1,0,2141.2
42,1,0,2146.3
31,1,0,2151.21
19,1,0,2153.06
45,1,0,2153.21
58,1,0,2157.14
55,1,0,2162.04
49,1,0,2166
11,1,0,2178.93
36,1,0,2182.37
41,1,0,2183.35
50,1,0,2202.95
24,1,0,2209.32
53,1,0,2209.8
35,1,0,2211.26
52,1,0,2219.49
34,1,0,2225.41
36,1,0,2225.49
32,1,0,2226.87
49,1,0,2230.29
11,1,0,2230.73
43,1,0,2243.86
50,1,0,2261.45
30,1,0,2266.48
48,1,0,2281.22
37,1,0,2283.17
36,1,0,2291.14
24,1,0,2296.45
33,1,0,2298.93
42,1,0,2308.77
46,1,0,2308.86
40,1,0,2318.25
33,1,0,2328.1
43,1,0,2340.57
53,1,0,2352.17
38,1,0,2360.48
57,1,0,2384.08
55,1,0,2402.75
45,1,0,2428.14
28,1,0,2434.1
46,1,0,2437.71
37,1,0,2443.25
21,1,0,2447.75
39,1,0,2449.5
37,1,0,2450.31
47,1,0,2451.26
28,1,0,2456.27
31,1,0,2456.62
47,1,0,2464.17
38,1,0,2471.23
42,1,0,2476.99
38,1,0,2478.12
18,1,0,2501.52
57,1,0,2514.41
29,1,0,2529.93
44,1,0,2551.14
50,1,0,2551.35
21,1,0,2562.5
22,1,0,2563.23
12,1,0,2591.27
61,1,0,2627.02
56,1,0,2636.21
44,1,0,2679.75
21,1,0,2680.33
48,1,0,2699.78
51,1,0,2703.8
41,1,0,2703.99
31,1,0,2714.29
40,1,0,2768.63
56,1,0,2795.95
54,1,0,2796.87
50,1,0,2802.14
21,1,0,2858.34
47,1,0,2860.66
57,1,0,2861.14
44,1,0,2884.55
80,1,0,2926.11
35,1,0,2933.55
51,1,0,2934.58
45,1,0,2950.95
39,1,0,2965.8
52,1,0,2966.51
53,1,0,3000.74
55,1,0,3001.1
47,1,0,3099.38
33,1,0,3100.55
44,1,0,3183.63
50,1,0,3263.24
50,1,0,3265.75
55,1,0,3412.15
49,1,0,3518.37
35,1,0,3525.18
62,1,0,3525.92
